date,ED_visits,avg_weather_C,avg_precip,avg_snow,is_holiday,is_weekend,season
12/17/2189,58,2.9,0.14,0.01,0,0,3
12/18/2189,10,2.9,0.14,0.01,0,0,3
12/19/2189,61,2.9,0.14,0.01,0,1,3
12/20/2189,7,2.9,0.14,0.01,0,1,3
12/21/2189,10,2.9,0.14,0.01,0,0,3
12/22/2189,25,2.9,0.14,0.01,0,0,3
12/23/2189,10,2.9,0.14,0.01,0,0,3
12/24/2189,16,2.9,0.14,0.01,0,0,3
12/25/2189,43,2.9,0.14,0.01,0,0,3
12/26/2189,1,2.9,0.14,0.01,0,1,3
12/27/2189,3,2.9,0.14,0.01,0,1,3
12/28/2189,13,2.8999999999999995,0.14,0.01,0,0,3
12/29/2189,16,2.9,0.14,0.01,0,0,3
12/30/2189,12,2.9,0.14,0.01,0,0,3
12/31/2189,64,2.9,0.14,0.01,0,0,3
1/1/2190,56,-0.9,0.11,0,0,0,3
1/2/2190,34,-0.9,0.11,0,0,1,3
1/3/2190,15,-0.9,0.11,0,0,1,3
1/4/2190,1,-0.9,0.11,0,0,0,3
1/5/2190,42,-0.9,0.11,0,0,0,3
1/7/2190,14,-0.9,0.11,0,0,0,3
1/9/2190,65,-0.9,0.11,0,0,1,3
1/10/2190,56,-0.9,0.11,0,0,1,3
1/11/2190,162,-0.9,0.11,0,0,0,3
1/12/2190,6,-0.9,0.11,0,0,0,3
1/13/2190,28,-0.9,0.11,0,0,0,3
1/15/2190,47,-0.9,0.11,0,0,0,3
1/16/2190,12,-0.9,0.11,0,0,1,3
1/17/2190,5,-0.9,0.11000000000000001,0,0,1,3
1/18/2190,12,-0.9,0.11,0,0,0,3
1/19/2190,22,-0.9,0.11,0,0,0,3
1/20/2190,10,-0.9,0.11000000000000001,0,0,0,3
1/21/2190,54,-0.9,0.11,0,0,0,3
1/22/2190,22,-0.9,0.11,0,0,0,3
1/23/2190,2,-0.9,0.11,0,0,1,3
1/24/2190,3,-0.9,0.11,0,0,1,3
1/25/2190,11,-0.9,0.11,0,0,0,3
1/26/2190,26,-0.9,0.11,0,0,0,3
1/27/2190,1,-0.9,0.11,0,0,0,3
1/28/2190,9,-0.9,0.11,0,0,0,3
1/29/2190,6,-0.9,0.11,0,0,0,3
1/30/2190,2,-0.9,0.11,0,0,1,3
1/31/2190,12,-0.9,0.11,0,0,1,3
2/1/2190,11,0.1,0.13,0.01,0,0,3
2/2/2190,14,0.1,0.13,0.01,0,0,3
2/3/2190,32,0.1,0.13,0.01,0,0,3
2/4/2190,6,0.10000000000000002,0.13,0.01,0,0,3
2/6/2190,5,0.1,0.13,0.01,0,1,3
2/7/2190,4,0.1,0.13,0.01,0,1,3
2/8/2190,2,0.1,0.13,0.01,0,0,3
2/9/2190,39,0.1,0.13,0.01,0,0,3
2/10/2190,37,0.1,0.13,0.01,0,0,3
2/11/2190,37,0.1,0.13,0.01,0,0,3
2/12/2190,17,0.1,0.13,0.01,0,0,3
2/13/2190,36,0.1,0.13,0.01,0,1,3
2/14/2190,8,0.1,0.13,0.01,0,1,3
2/15/2190,28,0.1,0.13,0.01,0,0,3
2/16/2190,17,0.1,0.13,0.01,0,0,3
2/17/2190,33,0.1,0.13,0.01,0,0,3
2/18/2190,16,0.1,0.13,0.01,0,0,3
2/19/2190,27,0.1,0.13,0.01,0,0,3
2/20/2190,14,0.1,0.13,0.01,0,1,3
2/21/2190,19,0.1,0.13,0.01,0,1,3
2/22/2190,40,0.1,0.13,0.01,0,0,3
2/23/2190,5,0.1,0.13,0.01,0,0,3
2/24/2190,18,0.1,0.13,0.01,0,0,3
2/25/2190,7,0.1,0.13,0.01,0,0,3
2/26/2190,15,0.1,0.13,0.01,0,0,3
2/27/2190,17,0.1,0.13,0.01,0,1,3
2/28/2190,18,0.1,0.13,0.01,0,1,3
3/1/2190,2,3.4,0.11,0,0,0,1
3/2/2190,30,3.4,0.11,0,0,0,1
3/3/2190,22,3.4,0.11,0,0,0,1
3/4/2190,32,3.4,0.11,0,0,0,1
3/5/2190,66,3.4,0.11,0,0,0,1
3/7/2190,17,3.4,0.11,0,0,1,1
3/8/2190,8,3.4,0.11,0,0,0,1
3/9/2190,4,3.4,0.11,0,0,0,1
3/10/2190,9,3.4,0.11,0,0,0,1
3/11/2190,1,3.4,0.11,0,0,0,1
3/12/2190,38,3.4,0.10999999999999999,0,0,0,1
3/13/2190,5,3.4,0.11000000000000001,0,0,1,1
3/14/2190,36,3.4,0.11,0,0,1,1
3/15/2190,11,3.4,0.11,0,0,0,1
3/16/2190,28,3.4,0.11,0,0,0,1
3/17/2190,4,3.4,0.11,0,0,0,1
3/18/2190,49,3.4,0.10999999999999999,0,0,0,1
3/19/2190,9,3.4,0.11,0,0,0,1
3/20/2190,14,3.4,0.11,0,0,1,1
3/21/2190,61,3.4,0.11,0,0,1,1
3/22/2190,30,3.4,0.11,0,0,0,1
3/23/2190,72,3.4,0.11,0,0,0,1
3/24/2190,21,3.3999999999999995,0.11,0,0,0,1
3/25/2190,18,3.4,0.11,0,0,0,1
3/26/2190,11,3.4,0.11,0,0,0,1
3/27/2190,25,3.4,0.11,0,0,1,1
3/29/2190,35,3.4,0.11,0,0,0,1
3/30/2190,10,3.4,0.11000000000000001,0,0,0,1
3/31/2190,33,3.4,0.11,0,0,0,1
4/1/2190,5,9.6,0.13,0,0,0,1
4/2/2190,16,9.6,0.13,0,0,0,1
4/3/2190,44,9.6,0.13,0,0,1,1
4/4/2190,16,9.6,0.13,0,0,1,1
4/5/2190,10,9.6,0.13,0,0,0,1
4/6/2190,59,9.6,0.13,0,0,0,1
4/7/2190,5,9.6,0.13,0,0,0,1
4/8/2190,15,9.6,0.13,0,0,0,1
4/9/2190,16,9.6,0.13,0,0,0,1
4/10/2190,17,9.6,0.13,0,0,1,1
4/11/2190,35,9.6,0.13,0,0,1,1
4/12/2190,74,9.6,0.13,0,0,0,1
4/13/2190,8,9.6,0.13,0,0,0,1
4/14/2190,6,9.6,0.13,0,0,0,1
4/15/2190,6,9.6,0.13,0,0,0,1
4/16/2190,24,9.6,0.13,0,0,0,1
4/17/2190,59,9.6,0.13,0,0,1,1
4/18/2190,4,9.6,0.13,0,0,1,1
4/19/2190,2,9.6,0.13,0,0,0,1
4/20/2190,4,9.6,0.13,0,0,0,1
4/21/2190,14,9.6,0.13,0,0,0,1
4/22/2190,3,9.6,0.13,0,0,0,1
4/23/2190,7,9.6,0.13,0,0,0,1
4/24/2190,6,9.6,0.13,0,0,1,1
4/25/2190,25,9.6,0.13,0,0,1,1
4/26/2190,1,9.6,0.13,0,0,0,1
4/28/2190,8,9.6,0.13,0,0,0,1
4/30/2190,24,9.6,0.13,0,0,0,1
5/1/2190,108,15.2,0.09,0,0,1,1
5/2/2190,20,15.2,0.09,0,0,1,1
5/3/2190,17,15.2,0.09,0,0,0,1
5/4/2190,19,15.200000000000001,0.09,0,0,0,1
5/5/2190,4,15.2,0.09,0,0,0,1
5/6/2190,2,15.2,0.09,0,0,0,1
5/9/2190,3,15.199999999999998,0.09,0,0,1,1
5/10/2190,6,15.199999999999998,0.09,0,0,0,1
5/11/2190,6,15.199999999999998,0.09,0,0,0,1
5/12/2190,22,15.2,0.09,0,0,0,1
5/13/2190,28,15.2,0.09,0,0,0,1
5/14/2190,87,15.2,0.09,0,0,0,1
5/15/2190,59,15.2,0.09,0,0,1,1
5/16/2190,12,15.199999999999998,0.09,0,0,1,1
5/17/2190,46,15.2,0.09,0,0,0,1
5/19/2190,1,15.2,0.09,0,0,0,1
5/20/2190,12,15.199999999999998,0.09,0,0,0,1
5/21/2190,5,15.2,0.09,0,0,0,1
5/23/2190,32,15.2,0.09,0,0,1,1
5/25/2190,4,15.2,0.09,0,0,0,1
5/26/2190,2,15.2,0.09,0,0,0,1
5/27/2190,30,15.2,0.09,0,0,0,1
5/28/2190,28,15.2,0.09,0,0,0,1
5/29/2190,10,15.2,0.09,0,0,1,1
5/30/2190,28,15.2,0.09,0,0,1,1
5/31/2190,20,15.2,0.09,0,0,0,1
6/1/2190,22,19.9,0.16,0.2,0,0,2
6/2/2190,23,19.9,0.16,0.2,0,0,2
6/3/2190,22,19.9,0.16,0.2,0,0,2
6/4/2190,10,19.9,0.16,0.2,0,0,2
6/5/2190,9,19.9,0.16,0.2,0,1,2
6/6/2190,16,19.9,0.16,0.2,0,1,2
6/7/2190,27,19.9,0.16,0.2,0,0,2
6/8/2190,26,19.9,0.16,0.2,0,0,2
6/9/2190,18,19.9,0.16,0.2,0,0,2
6/10/2190,1,19.9,0.16,0.2,0,0,2
6/11/2190,4,19.9,0.16,0.2,0,0,2
6/12/2190,79,19.9,0.16,0.2,0,1,2
6/13/2190,86,19.9,0.16,0.19999999999999998,0,1,2
6/15/2190,27,19.9,0.16,0.2,0,0,2
6/16/2190,6,19.9,0.16,0.20000000000000004,0,0,2
6/17/2190,32,19.9,0.16,0.2,0,0,2
6/18/2190,22,19.9,0.16,0.2,0,0,2
6/19/2190,48,19.9,0.16,0.20000000000000004,0,1,2
6/20/2190,3,19.9,0.16,0.20000000000000004,0,1,2
6/21/2190,7,19.9,0.16,0.2,0,0,2
6/22/2190,18,19.9,0.16,0.2,0,0,2
6/23/2190,4,19.9,0.16,0.2,0,0,2
6/24/2190,66,19.9,0.16,0.2,0,0,2
6/25/2190,40,19.9,0.16,0.2,0,0,2
6/26/2190,8,19.9,0.16,0.2,0,1,2
6/27/2190,4,19.9,0.16,0.2,0,1,2
6/28/2190,3,19.9,0.16,0.20000000000000004,0,0,2
6/29/2190,45,19.9,0.16,0.2,0,0,2
6/30/2190,23,19.9,0.16,0.2,0,0,2
7/1/2190,10,24.3,0.11000000000000001,0.5,0,0,2
7/2/2190,10,24.3,0.11000000000000001,0.5,0,0,2
7/3/2190,5,24.3,0.11000000000000001,0.5,0,1,2
7/4/2190,14,24.3,0.11,0.5,0,1,2
7/5/2190,4,24.3,0.11,0.5,0,0,2
7/6/2190,31,24.3,0.11,0.5,0,0,2
7/7/2190,7,24.3,0.11,0.5,0,0,2
7/8/2190,22,24.3,0.11,0.5,0,0,2
7/9/2190,3,24.3,0.11,0.5,0,0,2
7/10/2190,11,24.3,0.11,0.5,0,1,2
7/11/2190,4,24.3,0.11,0.5,0,1,2
7/12/2190,9,24.3,0.11,0.5,0,0,2
7/14/2190,68,24.3,0.11,0.5,0,0,2
7/15/2190,6,24.3,0.11,0.5,0,0,2
7/16/2190,7,24.3,0.11,0.5,0,0,2
7/17/2190,3,24.3,0.11,0.5,0,1,2
7/19/2190,8,24.3,0.11,0.5,0,0,2
7/20/2190,3,24.3,0.11,0.5,0,0,2
7/21/2190,14,24.3,0.11,0.5,0,0,2
7/22/2190,49,24.3,0.10999999999999999,0.5,0,0,2
7/23/2190,33,24.3,0.11,0.5,0,0,2
7/24/2190,6,24.3,0.11,0.5,0,1,2
7/25/2190,13,24.300000000000004,0.11,0.5,0,1,2
7/26/2190,3,24.3,0.11,0.5,0,0,2
7/27/2190,17,24.3,0.11,0.5,0,0,2
7/28/2190,12,24.3,0.11,0.5,0,0,2
7/31/2190,40,24.3,0.11000000000000001,0.5,0,1,2
8/1/2190,4,23.3,0.1,0.8,0,1,2
8/2/2190,46,23.3,0.1,0.8,0,0,2
8/3/2190,8,23.3,0.1,0.8,0,0,2
8/4/2190,16,23.3,0.1,0.8,0,0,2
8/5/2190,4,23.3,0.1,0.8,0,0,2
8/6/2190,44,23.3,0.1,0.8,0,0,2
8/7/2190,49,23.3,0.1,0.8,0,1,2
8/8/2190,32,23.3,0.1,0.8,0,1,2
8/9/2190,42,23.3,0.1,0.8,0,0,2
8/10/2190,14,23.3,0.1,0.8,0,0,2
8/11/2190,8,23.3,0.1,0.8,0,0,2
8/12/2190,24,23.3,0.10000000000000002,0.8000000000000002,0,0,2
8/14/2190,7,23.3,0.1,0.8,0,1,2
8/15/2190,4,23.3,0.1,0.8,0,1,2
8/16/2190,19,23.3,0.1,0.8,0,0,2
8/17/2190,3,23.3,0.10000000000000002,0.8000000000000002,0,0,2
8/18/2190,63,23.3,0.1,0.8,0,0,2
8/20/2190,68,23.3,0.1,0.8,0,0,2
8/21/2190,8,23.3,0.1,0.8,0,1,2
8/22/2190,3,23.3,0.10000000000000002,0.8000000000000002,0,1,2
8/23/2190,1,23.3,0.1,0.8,0,0,2
8/24/2190,6,23.3,0.10000000000000002,0.8000000000000002,0,0,2
8/25/2190,7,23.3,0.1,0.8,0,0,2
8/26/2190,54,23.3,0.1,0.8,0,0,2
8/27/2190,10,23.3,0.1,0.8,0,0,2
8/28/2190,22,23.3,0.1,0.8,0,1,2
8/30/2190,56,23.3,0.1,0.8,0,0,2
8/31/2190,12,23.3,0.10000000000000002,0.8000000000000002,0,0,2
9/1/2190,15,19.5,0.1,0.3,0,0,0
9/2/2190,6,19.5,0.10000000000000002,0.3,0,0,0
9/4/2190,2,19.5,0.1,0.3,0,1,0
9/5/2190,4,19.5,0.1,0.3,0,1,0
9/6/2190,2,19.5,0.1,0.3,0,0,0
9/7/2190,12,19.5,0.10000000000000002,0.3,0,0,0
9/8/2190,6,19.5,0.10000000000000002,0.3,0,0,0
9/10/2190,9,19.5,0.1,0.3,0,0,0
9/11/2190,36,19.5,0.1,0.3,0,1,0
9/12/2190,12,19.5,0.10000000000000002,0.3,0,1,0
9/13/2190,24,19.5,0.10000000000000002,0.3,0,0,0
9/14/2190,12,19.5,0.10000000000000002,0.3,0,0,0
9/16/2190,45,19.5,0.1,0.3,0,0,0
9/17/2190,13,19.5,0.1,0.3,0,0,0
9/18/2190,3,19.5,0.10000000000000002,0.3,0,1,0
9/19/2190,5,19.5,0.1,0.3,0,1,0
9/20/2190,21,19.5,0.1,0.3,0,0,0
9/21/2190,8,19.5,0.1,0.3,0,0,0
9/22/2190,41,19.5,0.10000000000000002,0.3,0,0,0
9/23/2190,25,19.5,0.1,0.3,0,0,0
9/24/2190,20,19.5,0.1,0.3,0,0,0
9/25/2190,32,19.5,0.1,0.3,0,1,0
9/26/2190,2,19.5,0.1,0.3,0,1,0
9/28/2190,44,19.5,0.1,0.3,0,0,0
9/30/2190,9,19.5,0.1,0.3,0,0,0
10/1/2190,15,13.7,0.13,0,0,0,0
10/2/2190,23,13.7,0.13,0,0,1,0
10/3/2190,16,13.7,0.13,0,0,1,0
10/4/2190,9,13.7,0.13,0,0,0,0
10/5/2190,6,13.699999999999998,0.13,0,0,0,0
10/6/2190,3,13.699999999999998,0.13,0,0,0,0
10/7/2190,4,13.7,0.13,0,0,0,0
10/8/2190,12,13.699999999999998,0.13,0,0,0,0
10/9/2190,2,13.7,0.13,0,0,1,0
10/10/2190,16,13.7,0.13,0,0,1,0
10/11/2190,5,13.7,0.13,0,0,0,0
10/12/2190,9,13.7,0.13,0,0,0,0
10/13/2190,4,13.7,0.13,0,0,0,0
10/14/2190,15,13.7,0.13,0,0,0,0
10/15/2190,29,13.7,0.13,0,0,0,0
10/16/2190,10,13.7,0.13,0,0,1,0
10/17/2190,8,13.7,0.13,0,0,1,0
10/18/2190,1,13.7,0.13,0,0,0,0
10/19/2190,25,13.7,0.13,0,0,0,0
10/20/2190,12,13.699999999999998,0.13,0,0,0,0
10/21/2190,5,13.7,0.13,0,0,0,0
10/22/2190,9,13.7,0.13,0,0,0,0
10/23/2190,30,13.7,0.13,0,0,1,0
10/24/2190,16,13.7,0.13,0,0,1,0
10/25/2190,56,13.7,0.13,0,0,0,0
10/26/2190,6,13.699999999999998,0.13,0,0,0,0
10/27/2190,27,13.7,0.13,0,0,0,0
10/28/2190,4,13.7,0.13,0,0,0,0
10/29/2190,18,13.7,0.13,0,0,0,0
10/30/2190,32,13.7,0.13,0,0,1,0
10/31/2190,3,13.699999999999998,0.13,0,0,1,0
11/1/2190,52,7,0.12000000000000001,0,0,0,0
11/2/2190,5,7,0.12,0,0,0,0
11/3/2190,28,7,0.12,0,0,0,0
11/4/2190,19,7,0.12,0,0,0,0
11/5/2190,28,7,0.12,0,0,0,0
11/6/2190,37,7,0.11999999999999998,0,0,1,0
11/7/2190,20,7,0.12,0,0,1,0
11/8/2190,22,7,0.11999999999999998,0,0,0,0
11/9/2190,20,7,0.12,0,0,0,0
11/11/2190,46,7,0.12,0,0,0,0
11/12/2190,19,7,0.12,0,0,0,0
11/13/2190,6,7,0.12,0,0,1,0
11/14/2190,15,7,0.11999999999999998,0,0,1,0
11/15/2190,11,7,0.11999999999999998,0,0,0,0
11/16/2190,27,7,0.12,0,0,0,0
11/17/2190,4,7,0.12,0,0,0,0
11/18/2190,7,7,0.12,0,0,0,0
11/19/2190,9,7,0.12000000000000001,0,0,0,0
11/20/2190,16,7,0.12,0,0,1,0
11/21/2190,2,7,0.12,0,0,1,0
11/22/2190,31,7,0.12,0,0,0,0
11/23/2190,5,7,0.12,0,0,0,0
11/24/2190,4,7,0.12,0,0,0,0
11/25/2190,11,7,0.11999999999999998,0,0,0,0
11/26/2190,6,7,0.12,0,0,0,0
11/27/2190,4,7,0.12,0,0,1,0
11/28/2190,24,7,0.12,0,0,1,0
11/29/2190,16,7,0.12,0,0,0,0
11/30/2190,4,7,0.12,0,0,0,0
12/2/2190,22,2.9,0.14,0.01,0,0,3
12/3/2190,26,2.8999999999999995,0.14,0.01,0,0,3
12/4/2190,9,2.9,0.14,0.01,0,1,3
12/5/2190,12,2.9,0.14,0.01,0,1,3
12/6/2190,11,2.9,0.14,0.01,0,0,3
12/7/2190,14,2.9,0.14,0.01,0,0,3
12/8/2190,5,2.9,0.14,0.01,0,0,3
12/9/2190,19,2.9,0.14,0.01,0,0,3
12/10/2190,17,2.9,0.14,0.01,0,0,3
12/11/2190,25,2.9,0.14,0.01,0,1,3
12/12/2190,14,2.9,0.14,0.01,0,1,3
12/13/2190,12,2.9,0.14,0.01,0,0,3
12/14/2190,20,2.9,0.14,0.01,0,0,3
12/15/2190,21,2.9,0.14,0.01,0,0,3
12/16/2190,17,2.9,0.14,0.01,0,0,3
12/17/2190,8,2.9,0.14,0.01,0,0,3
12/19/2190,51,2.9,0.14,0.01,0,1,3
12/20/2190,23,2.9,0.14,0.01,0,0,3
12/21/2190,5,2.9,0.14,0.01,0,0,3
12/22/2190,31,2.9,0.14,0.01,0,0,3
12/23/2190,14,2.9,0.14,0.01,0,0,3
12/25/2190,34,2.9,0.14,0.01,0,1,3
12/26/2190,11,2.9,0.14,0.01,0,1,3
12/27/2190,4,2.9,0.14,0.01,0,0,3
12/28/2190,4,2.9,0.14,0.01,0,0,3
12/29/2190,31,2.9,0.14,0.01,0,0,3
12/30/2190,30,2.9,0.14,0.01,0,0,3
12/31/2190,16,2.9,0.14,0.01,0,0,3
1/1/2191,9,-0.9,0.11,0,0,1,3
1/2/2191,6,-0.9,0.11,0,0,1,3
1/3/2191,3,-0.9,0.11,0,0,0,3
1/4/2191,25,-0.9,0.11,0,0,0,3
1/5/2191,4,-0.9,0.11,0,0,0,3
1/6/2191,20,-0.9,0.11000000000000001,0,0,0,3
1/7/2191,1,-0.9,0.11,0,0,0,3
1/8/2191,10,-0.9,0.11000000000000001,0,0,1,3
1/9/2191,26,-0.9,0.11,0,0,1,3
1/10/2191,16,-0.9,0.11,0,0,0,3
1/11/2191,42,-0.9,0.11,0,0,0,3
1/12/2191,3,-0.9,0.11,0,0,0,3
1/14/2191,27,-0.9,0.11,0,0,0,3
1/15/2191,16,-0.9,0.11,0,0,1,3
1/16/2191,14,-0.9,0.11,0,0,1,3
1/17/2191,41,-0.9,0.11,0,0,0,3
1/18/2191,21,-0.9,0.11,0,0,0,3
1/19/2191,4,-0.9,0.11,0,0,0,3
1/20/2191,5,-0.9,0.11000000000000001,0,0,0,3
1/21/2191,3,-0.9,0.11,0,0,0,3
1/22/2191,63,-0.9,0.11,0,0,1,3
1/23/2191,4,-0.9,0.11,0,0,1,3
1/24/2191,4,-0.9,0.11,0,0,0,3
1/25/2191,12,-0.9,0.11,0,0,0,3
1/26/2191,9,-0.9,0.11,0,0,0,3
1/27/2191,26,-0.9,0.11,0,0,0,3
1/28/2191,7,-0.9,0.11,0,0,0,3
1/29/2191,62,-0.9,0.11,0,0,1,3
1/30/2191,6,-0.9,0.11,0,0,1,3
1/31/2191,17,-0.9,0.11,0,0,0,3
2/1/2191,6,0.10000000000000002,0.13,0.01,0,0,3
2/2/2191,24,0.10000000000000002,0.13,0.01,0,0,3
2/3/2191,11,0.1,0.13,0.01,0,0,3
2/5/2191,6,0.10000000000000002,0.13,0.01,0,1,3
2/6/2191,28,0.1,0.13,0.01,0,1,3
2/7/2191,4,0.1,0.13,0.01,0,0,3
2/8/2191,4,0.1,0.13,0.01,0,0,3
2/9/2191,24,0.10000000000000002,0.13,0.01,0,0,3
2/10/2191,5,0.1,0.13,0.01,0,0,3
2/11/2191,1,0.1,0.13,0.01,0,0,3
2/12/2191,16,0.1,0.13,0.01,0,1,3
2/13/2191,48,0.10000000000000002,0.13,0.01,0,1,3
2/14/2191,6,0.10000000000000002,0.13,0.01,0,0,3
2/15/2191,9,0.1,0.13,0.01,0,0,3
2/16/2191,7,0.1,0.13,0.01,0,0,3
2/17/2191,9,0.1,0.13,0.01,0,0,3
2/18/2191,65,0.1,0.13,0.01,0,0,3
2/19/2191,3,0.10000000000000002,0.13,0.01,0,1,3
2/21/2191,12,0.10000000000000002,0.13,0.01,0,0,3
2/22/2191,15,0.1,0.13,0.01,0,0,3
2/23/2191,27,0.1,0.13,0.01,0,0,3
2/24/2191,22,0.1,0.13,0.01,0,0,3
2/25/2191,15,0.1,0.13,0.01,0,0,3
2/26/2191,8,0.1,0.13,0.01,0,1,3
2/27/2191,2,0.1,0.13,0.01,0,1,3
2/28/2191,5,0.1,0.13,0.01,0,0,3
3/1/2191,13,3.3999999999999995,0.11,0,0,0,1
3/2/2191,4,3.4,0.11,0,0,0,1
3/3/2191,8,3.4,0.11,0,0,0,1
3/4/2191,26,3.3999999999999995,0.11,0,0,0,1
3/5/2191,39,3.4,0.11,0,0,1,1
3/7/2191,28,3.4,0.11,0,0,0,1
3/10/2191,17,3.4,0.11,0,0,0,1
3/12/2191,1,3.4,0.11,0,0,1,1
3/13/2191,6,3.4,0.11,0,0,1,1
3/15/2191,5,3.4,0.11000000000000001,0,0,0,1
3/16/2191,6,3.4,0.11,0,0,0,1
3/18/2191,19,3.4,0.10999999999999999,0,0,0,1
3/19/2191,1,3.4,0.11,0,0,1,1
3/20/2191,6,3.4,0.11,0,0,1,1
3/21/2191,36,3.4,0.11,0,0,0,1
3/22/2191,2,3.4,0.11,0,0,0,1
3/23/2191,9,3.4,0.11,0,0,0,1
3/24/2191,6,3.4,0.11,0,0,0,1
3/26/2191,13,3.3999999999999995,0.11,0,0,1,1
3/27/2191,10,3.4,0.11000000000000001,0,0,1,1
3/29/2191,33,3.4,0.11,0,0,0,1
3/30/2191,20,3.4,0.11000000000000001,0,0,0,1
3/31/2191,19,3.4,0.10999999999999999,0,0,0,1
4/1/2191,37,9.6,0.13,0,0,0,1
4/2/2191,7,9.6,0.13,0,0,1,1
4/3/2191,40,9.6,0.13,0,0,1,1
4/4/2191,13,9.6,0.13,0,0,0,1
4/5/2191,44,9.6,0.13,0,0,0,1
4/7/2191,4,9.6,0.13,0,0,0,1
4/8/2191,19,9.6,0.13,0,0,0,1
4/9/2191,10,9.6,0.13,0,0,1,1
4/10/2191,3,9.6,0.13,0,0,1,1
4/11/2191,73,9.6,0.13,0,0,0,1
4/12/2191,4,9.6,0.13,0,0,0,1
4/13/2191,8,9.6,0.13,0,0,0,1
4/14/2191,7,9.6,0.13,0,0,0,1
4/15/2191,34,9.6,0.13,0,0,0,1
4/16/2191,10,9.6,0.13,0,0,1,1
4/17/2191,23,9.6,0.13,0,0,1,1
4/18/2191,20,9.6,0.13,0,0,0,1
4/19/2191,48,9.6,0.13,0,0,0,1
4/20/2191,41,9.6,0.13,0,0,0,1
4/21/2191,8,9.6,0.13,0,0,0,1
4/22/2191,2,9.6,0.13,0,0,0,1
4/23/2191,5,9.6,0.13,0,0,1,1
4/24/2191,33,9.6,0.13,0,0,1,1
4/25/2191,4,9.6,0.13,0,0,0,1
4/26/2191,5,9.6,0.13,0,0,0,1
4/28/2191,5,9.6,0.13,0,0,0,1
4/29/2191,22,9.6,0.13,0,0,0,1
4/30/2191,3,9.6,0.13,0,0,1,1
5/1/2191,9,15.199999999999998,0.09,0,0,1,1
5/2/2191,20,15.2,0.09,0,0,0,1
5/3/2191,12,15.199999999999998,0.09,0,0,0,1
5/4/2191,4,15.2,0.09,0,0,0,1
5/5/2191,28,15.2,0.09,0,0,0,1
5/6/2191,7,15.2,0.09,0,0,0,1
5/7/2191,2,15.2,0.09,0,0,1,1
5/8/2191,1,15.2,0.09,0,0,1,1
5/9/2191,18,15.199999999999998,0.09,0,0,0,1
5/10/2191,10,15.2,0.09,0,0,0,1
5/11/2191,5,15.2,0.09,0,0,0,1
5/12/2191,3,15.199999999999998,0.09,0,0,0,1
5/13/2191,6,15.199999999999998,0.09,0,0,0,1
5/14/2191,69,15.2,0.09,0,0,1,1
5/15/2191,36,15.199999999999998,0.09,0,0,1,1
5/17/2191,8,15.2,0.09,0,0,0,1
5/18/2191,15,15.2,0.09,0,0,0,1
5/19/2191,6,15.199999999999998,0.09,0,0,0,1
5/20/2191,3,15.199999999999998,0.09,0,0,0,1
5/21/2191,10,15.2,0.09,0,0,1,1
5/22/2191,22,15.2,0.09,0,0,1,1
5/24/2191,4,15.2,0.09,0,0,0,1
5/25/2191,20,15.2,0.09,0,0,0,1
5/28/2191,11,15.2,0.09,0,0,1,1
5/29/2191,33,15.2,0.09,0,0,1,1
5/30/2191,25,15.2,0.09,0,0,0,1
5/31/2191,10,15.2,0.09,0,0,0,1
6/1/2191,41,19.9,0.16,0.20000000000000004,0,0,2
6/2/2191,14,19.9,0.16,0.2,0,0,2
6/3/2191,10,19.9,0.16,0.2,0,0,2
6/5/2191,55,19.9,0.16,0.2,0,1,2
6/6/2191,37,19.9,0.16,0.2,0,0,2
6/7/2191,24,19.9,0.16,0.20000000000000004,0,0,2
6/8/2191,8,19.9,0.16,0.2,0,0,2
6/9/2191,63,19.9,0.16,0.2,0,0,2
6/10/2191,18,19.9,0.16,0.2,0,0,2
6/11/2191,4,19.9,0.16,0.2,0,1,2
6/12/2191,11,19.9,0.16,0.2,0,1,2
6/13/2191,18,19.9,0.16,0.2,0,0,2
6/14/2191,2,19.9,0.16,0.2,0,0,2
6/17/2191,47,19.9,0.16,0.2,0,0,2
6/18/2191,1,19.9,0.16,0.2,0,1,2
6/19/2191,28,19.9,0.16,0.2,0,1,2
6/21/2191,8,19.9,0.16,0.2,0,0,2
6/22/2191,18,19.9,0.16,0.2,0,0,2
6/23/2191,23,19.9,0.16,0.2,0,0,2
6/24/2191,21,19.9,0.16,0.2,0,0,2
6/25/2191,20,19.9,0.16,0.2,0,1,2
6/26/2191,28,19.9,0.16,0.2,0,1,2
6/27/2191,22,19.9,0.16,0.2,0,0,2
6/29/2191,26,19.9,0.16,0.2,0,0,2
6/30/2191,27,19.9,0.16,0.2,0,0,2
7/1/2191,49,24.3,0.10999999999999999,0.5,0,0,2
7/2/2191,30,24.3,0.11,0.5,0,1,2
7/3/2191,27,24.3,0.11,0.5,0,1,2
7/4/2191,9,24.3,0.11,0.5,0,0,2
7/6/2191,13,24.300000000000004,0.11,0.5,0,0,2
7/7/2191,16,24.3,0.11,0.5,0,0,2
7/9/2191,33,24.3,0.11,0.5,0,1,2
7/11/2191,18,24.3,0.11,0.5,0,0,2
7/12/2191,128,24.3,0.11,0.5,0,0,2
7/13/2191,39,24.3,0.11,0.5,0,0,2
7/14/2191,11,24.3,0.11,0.5,0,0,2
7/15/2191,2,24.3,0.11,0.5,0,0,2
